[2025-01-08 21:16:53][INFO] Loading resources...
[2025-01-08 21:16:53][FINE] Loading resources from: bluemap/resourceExtensions.zip ...
[2025-01-08 21:16:54][FINE] Loading resources from: bluemap/minecraft-client-1.21.4.jar ...
[2025-01-08 21:16:55][INFO] Loading textures...
[2025-01-08 21:16:55][FINE] Loading textures from: bluemap/resourceExtensions.zip ...
[2025-01-08 21:16:55][FINE] Loading textures from: bluemap/minecraft-client-1.21.4.jar ...
[2025-01-08 21:16:57][INFO] Baking resources...
[2025-01-08 21:16:57][INFO] Resources loaded.
[2025-01-08 21:16:57][FINE] Loading world world#minecraft:overworld ...
[2025-01-08 21:16:57][FINE] Loading datapack...
[2025-01-08 21:16:57][FINE] Loading datapack from: world/datapacks/bukkit ...
[2025-01-08 21:16:57][FINE] Loading datapack from: world/datapacks/ToggleSpectator.zip ...
[2025-01-08 21:16:57][FINE] Loading datapack from: world/datapacks/better-armorstands-dp.zip ...
[2025-01-08 21:16:57][FINE] Loading datapack from: bluemap/resourceExtensions.zip ...
[2025-01-08 21:16:57][FINE] Loading datapack from: bluemap/minecraft-client-1.21.4.jar ...
[2025-01-08 21:16:57][FINE] Baking datapack...
[2025-01-08 21:16:57][FINE] Datapack loaded.
[2025-01-08 21:16:57][INFO] Initializing Storage: 'file' (Type: 'bluemap:file')
[2025-01-08 21:16:57][INFO] Loading map 'world'...
[2025-01-08 21:16:57][FINE] Loading render-state for map 'world'
[2025-01-08 21:16:57][FINE] Loading textures for map 'world'
[2025-01-08 21:16:57][FINE] Loading world world_the_end#minecraft:the_end ...
[2025-01-08 21:16:57][FINE] Loading datapack...
[2025-01-08 21:16:57][FINE] Loading datapack from: bluemap/resourceExtensions.zip ...
[2025-01-08 21:16:57][FINE] Loading datapack from: bluemap/minecraft-client-1.21.4.jar ...
[2025-01-08 21:16:57][FINE] Baking datapack...
[2025-01-08 21:16:57][FINE] Datapack loaded.
[2025-01-08 21:16:57][INFO] Loading map 'world_the_end'...
[2025-01-08 21:16:57][FINE] Loading render-state for map 'world_the_end'
[2025-01-08 21:16:57][FINE] Loading textures for map 'world_the_end'
[2025-01-08 21:16:58][FINE] Loading world world_nether#minecraft:the_nether ...
[2025-01-08 21:16:58][FINE] Loading datapack...
[2025-01-08 21:16:58][FINE] Loading datapack from: bluemap/resourceExtensions.zip ...
[2025-01-08 21:16:58][FINE] Loading datapack from: bluemap/minecraft-client-1.21.4.jar ...
[2025-01-08 21:16:58][FINE] Baking datapack...
[2025-01-08 21:16:58][FINE] Datapack loaded.
[2025-01-08 21:16:58][INFO] Loading map 'world_nether'...
[2025-01-08 21:16:58][FINE] Loading render-state for map 'world_nether'
[2025-01-08 21:16:58][FINE] Loading textures for map 'world_nether'
[2025-01-08 21:16:58][INFO] WebServer bound to all network interfaces on port 3000
[2025-01-08 21:16:58][INFO] WebServer started.
[2025-01-08 21:16:58][FINE] Started watching map 'world' for updates...
[2025-01-08 21:16:58][FINE] Started watching map 'world_the_end' for updates...
[2025-01-08 21:16:58][FINE] Started watching map 'world_nether' for updates...
[2025-01-08 21:16:58][INFO] Loaded!
[2025-01-08 21:21:57][FINE] Scheduled update for region-file: (-1, -1) (Map: world)
[2025-01-08 23:28:51][FINE] Scheduled update for region-file: (-1, 0) (Map: world_nether)
[2025-01-08 23:28:52][FINE] Scheduled update for region-file: (-1, -1) (Map: world_nether)
[2025-01-08 23:29:02][FINE] Scheduled update for region-file: (-1, -1) (Map: world_nether)
[2025-01-08 23:29:02][FINE] Scheduled update for region-file: (0, 0) (Map: world_nether)
[2025-01-08 23:29:03][FINE] Scheduled update for region-file: (-1, 0) (Map: world_nether)
[2025-01-08 23:29:18][FINE] Scheduled update for region-file: (0, 0) (Map: world_nether)
[2025-01-08 23:29:18][FINE] Scheduled update for region-file: (-1, 0) (Map: world_nether)
[2025-01-08 23:31:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 23:32:00][FINE] Scheduled update for region-file: (-1, -1) (Map: world_nether)
[2025-01-08 23:32:00][FINE] Scheduled update for region-file: (-1, 0) (Map: world_nether)
[2025-01-08 23:32:17][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 23:33:40][FINE] Scheduled update for region-file: (0, -1) (Map: world_nether)
[2025-01-08 23:36:39][FINE] Scheduled update for region-file: (-1, 0) (Map: world_nether)
[2025-01-08 23:36:40][FINE] Scheduled update for region-file: (0, 0) (Map: world_nether)
[2025-01-08 23:36:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 23:37:15][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 23:41:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 23:42:15][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 23:45:42][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 23:46:57][FINE] Scheduled update for region-file: (0, 0) (Map: world)
[2025-01-08 23:46:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 23:47:17][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 23:50:42][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 23:51:46][FINE] Scheduled update for region-file: (0, 0) (Map: world)
[2025-01-08 23:51:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 23:52:13][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 23:56:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 23:57:14][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-09 00:01:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-09 00:02:13][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-09 00:06:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-09 00:07:13][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-09 00:11:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-09 00:12:14][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-09 00:16:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-09 00:16:58][FINE] Stopped watching map 'world' for updates.
[2025-01-09 00:16:58][FINE] Stopped watching map 'world_the_end' for updates.
[2025-01-09 00:16:58][FINE] Stopped watching map 'world_nether' for updates.
[2025-01-09 00:16:58][FINE] Started watching map 'world' for updates...
[2025-01-09 00:16:58][FINE] Started watching map 'world_the_end' for updates...
[2025-01-09 00:16:58][FINE] Started watching map 'world_nether' for updates...
[2025-01-09 00:17:14][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-09 00:18:23][FINE] Failed to process selection: java.net.SocketException: Connection reset
[2025-01-09 00:20:42][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-09 00:21:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-09 00:22:18][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-09 00:22:48][FINE] Failed to process selection: java.net.SocketException: Connection reset
[2025-01-09 00:23:49][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-09 00:24:34][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-09 00:25:05][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-09 00:25:24][FINE] Scheduled update for region-file: (-1, -1) (Map: world_nether)
[2025-01-09 00:25:24][FINE] Scheduled update for region-file: (0, -1) (Map: world_nether)
[2025-01-09 00:25:24][FINE] Scheduled update for region-file: (-1, 0) (Map: world_nether)
[2025-01-09 00:25:42][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-09 00:26:49][FINE] Scheduled update for region-file: (-3, -2) (Map: world)
[2025-01-09 00:26:49][FINE] Scheduled update for region-file: (-4, -1) (Map: world)
[2025-01-09 00:26:49][FINE] Scheduled update for region-file: (-4, -2) (Map: world)
[2025-01-09 00:26:49][FINE] Scheduled update for region-file: (-3, -1) (Map: world)
[2025-01-09 00:26:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-09 00:27:17][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-09 00:28:53][FINE] Scheduled update for region-file: (-1, -1) (Map: world_nether)
[2025-01-09 00:28:54][FINE] Scheduled update for region-file: (-1, 0) (Map: world_nether)
[2025-01-09 00:28:54][FINE] Scheduled update for region-file: (0, -1) (Map: world_nether)
[2025-01-09 00:29:53][FINE] Scheduled update for region-file: (0, 0) (Map: world_nether)
[2025-01-09 00:29:53][FINE] Scheduled update for region-file: (-1, 0) (Map: world_nether)
[2025-01-09 00:30:07][FINE] Scheduled update for region-file: (0, -1) (Map: world_nether)
[2025-01-09 00:30:07][FINE] Scheduled update for region-file: (-1, -1) (Map: world_nether)
[2025-01-09 00:31:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world_nether)
[2025-01-09 00:31:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-09 00:32:17][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-09 00:36:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-09 00:37:13][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-09 00:41:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-09 00:42:14][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-09 00:46:01][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-09 00:46:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-09 00:47:14][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-09 00:51:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-09 00:52:14][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-09 00:56:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-09 00:57:13][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-09 01:01:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-09 01:02:13][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
